Run;Initial_wl_nm;Absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out
10;380;0.010611343071687308;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
11;380;0.006071759912363452;[0.075, 0.004020483763875746, 0.07659055466661392];4.711412031632453;-0.7088854779399609;481.3400130873551;[0.0738578303540161, 0.005, 0.07658908468983891];[];False;1;;[0.075, 0.075, 0.075, 0.0738578303540161];[0.005, 0.0, 0.004020483763875746, 0.005];[0.075, 0.07588163490354231, 0.07659055466661392, 0.07658908468983891];2.461392142686637e-11;False
12;380;0.00044457585567716324;[0.075, 0.0004378217494729088, 0.07580443511636926];5.638729097340135;0.7551189070237859;455.86529629651864;[0.06922248229052239, 0.005, 0.08636218486695048];[];False;1;;[0.075, 0.075, 0.0745348279094622, 0.06922248229052239];[0.005, 0.0004378217494729088, 0.0, 0.005];[0.075, 0.07580443511636926, 0.0766544836614038, 0.08636218486695048];3.8600093118850936e-11;False
13;380;0.0198345562275711;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
14;380;0.009838742514955612;[0.075, 0.00031073009138087975, 0.07593642500237077];4.207878492407836;0.12560154016939876;450.370708338086;[];[0.14208626196878235, 0.001380603168321005, 0.11275414840695977];False;27;0.2523603297418939;[0.075, 0.075, 0.075, 0.07253908773637939, 0.032940215083197555, 0.0, 0.0066586575699842795, 0.046257530223166116, 0.06143939496920239, 0.08585640287634795, 0.12545527552952979, 0.16505414818271164, 0.20465302083589348, 0.24425189348907533, 0.2838507661422572, 0.3, 0.27655036120456095, 0.2369514885513791, 0.19735261589819725, 0.1577537432450154, 0.11815487059183356, 0.07855599793865173, 0.03895712528546989, 0.0, 0.0004668576063072544, 0.0006417473677119358, 0.04024062002089377, 0.07983949267407561, 0.11943836532725745, 0.15903723798043928, 0.19863611063362113, 0.23823498328680298, 0.27783385593998483, 0.3, 0.2825672714068333, 0.24296839875365145, 0.2033695261004696, 0.16377065344728775, 0.12417178079410592, 0.08457290814092408, 0.060505679756587875, 0.04497403548774225, 0.005375162834560417, 0.0, 0.03422370981862141, 0.07382258247180325, 0.11342145512498508, 0.14208626196878235];[0.005, 0.0, 0.00031073009138087975, 0.0, 0.005, 0.0008407635273234536, 0.0, 0.005, 0.0030830433129999234, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.002960897271093753, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004918968985135948, 0.004977917330761356, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0027988352413656496, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.003038877974522637, 0.005, 0.0, 0.0006787014975953506, 0.005, 0.0, 0.005, 0.001380603168321005];[0.075, 0.07588163490354231, 0.07593642500237077, 0.07456678480727887, 0.052527718860925735, 0.03419458147936661, 0.030488652914572596, 0.008449586968219461, 0.0, 0.013589478978133672, 0.035628544924486805, 0.057667610870839936, 0.07970667681719307, 0.1017457427635462, 0.12378480870989933, 0.13277279261265001, 0.14582387465625246, 0.1678629406026056, 0.18990200654895872, 0.21194107249531186, 0.233980138441665, 0.2560192043880181, 0.27805827033437125, 0.29974016670466663, 0.3, 0.2999026637192756, 0.27786359777292247, 0.25582453182656933, 0.2337854658802162, 0.21174639993386307, 0.18970733398750994, 0.1676682680411568, 0.14562920209480368, 0.13329245920331673, 0.12359013614845055, 0.10155107020209742, 0.07951200425574428, 0.05747293830939115, 0.03543387236303802, 0.013394806416684887, 0.0, 0.008644259529668248, 0.030683325476021383, 0.0336749148886999, 0.05272239142237452, 0.07476145736872765, 0.09680052331508078, 0.11275414840695977];3.4660556342922415e-09;False
15;380;0.0014763870519737534;[0.075, 0.0014539574152305913, 0.07562526298243602];2.3957931926262486;0.4304340173062022;496.768984169103;[];[0.13796207342413444, 0.004149370910311926, 0.11406842836978222];False;35;0.18846145777887674;[0.075, 0.075, 0.08272311908509698, 0.09361289113446339, 0.1045026631838298, 0.1153924352331962, 0.12628220728256262, 0.13717197933192904, 0.13848877001186438, 0.14806175138129546, 0.15895152343066188, 0.1698412954800283, 0.18073106752939472, 0.19162083957876114, 0.20251061162812756, 0.21340038367749398, 0.2242901557268604, 0.23517992777622682, 0.24606969982559324, 0.25695947187495966, 0.2678492439243261, 0.2787390159736925, 0.2896287880230589, 0.3, 0.29948143992757464, 0.2885916678782082, 0.2777018958288418, 0.2668121237794754, 0.25592235173010897, 0.24503257968074255, 0.23414280763137613, 0.2232530355820097, 0.2123632635326433, 0.20965582807061872, 0.2014734914832769, 0.19058371943391048, 0.17969394738454406, 0.16880417533517764, 0.15791440328581122, 0.1470246312364448, 0.13613485918707838, 0.12524508713771196, 0.11435531508834555, 0.10346554303897915, 0.09257577098961274, 0.08168599894024633, 0.07079622689087993, 0.05990645484151352, 0.04901668279214712, 0.03812691074278071, 0.027237138693414306, 0.0163473666440479, 0.005457594594681493, 0.0, 0.005432177454684914, 0.01632194950405132, 0.02721172155341773, 0.038101493602784135, 0.04219957384689796, 0.04899126565215054, 0.05988103770151695, 0.07077080975088336, 0.08166058180024977, 0.09255035384961617, 0.10344012589898258, 0.11432989794834898, 0.1252196699977154, 0.1361094420470818, 0.13796207342413444];[0.005, 0.0014539574152305913, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0006045997445887529, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004761904992099673, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.003756890663206262, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0025058350945918236, 0.005, 0.0, 0.005, 0.0, 0.00188161892899873, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.004149370910311926];[0.075, 0.07562526298243602, 0.06642579492302986, 0.05345433753145938, 0.040482880139888905, 0.02751142274831843, 0.014539965356747954, 0.0015685079651774798, 0.0, 0.011402949426392995, 0.02437440681796347, 0.037345864209533945, 0.05031732160110442, 0.06328877899267489, 0.07626023638424537, 0.08923169377581584, 0.10220315116738632, 0.1151746085589568, 0.12814606595052727, 0.14111752334209773, 0.1540889807336682, 0.16706043812523866, 0.18003189551680912, 0.19238566505835464, 0.19300335290837958, 0.20597481029995005, 0.2189462676915205, 0.23191772508309097, 0.24488918247466143, 0.2578606398662319, 0.2708320972578024, 0.28380355464937285, 0.2967750120409433, 0.3, 0.2902535305674862, 0.27728207317591574, 0.2643106157843453, 0.2513391583927748, 0.23836770100120436, 0.2253962436096339, 0.21242478621806343, 0.19945332882649297, 0.1864818714349225, 0.17351041404335205, 0.16053895665178158, 0.14756749926021112, 0.13459604186864066, 0.12162458447707018, 0.1086531270854997, 0.09568166969392923, 0.08271021230235875, 0.06973875491078828, 0.0567672975192178, 0.05026643088725784, 0.043795840127647326, 0.03082438273607685, 0.017852925344506373, 0.004881467952935899, 0.0, 0.008089989438634574, 0.021061446830205048, 0.034032904221775524, 0.047004361613346, 0.05997581900491648, 0.07294727639648695, 0.08591873378805742, 0.0988901911796279, 0.11186164857119837, 0.11406842836978222];2.2803853580623015e-09;False
16;380;0.003978441048703865;[0.075, 0.003917999589665587, 0.07519078586547959];1.9945980561789924;0.600450989999619;403.5353868874307;[0.07658002607366399, 0.005, 0.07432685443114435];[];False;0;;[0.075, 0.075, 0.07658002607366399];[0.005, 0.003917999589665587, 0.005];[0.075, 0.07519078586547959, 0.07432685443114435];1.5153914826060964e-11;False
17;380;0.003985503460745247;[0.075, 0.003924954707798908, 0.07518955949049866];4.291104164085096;0.4621556587435269;469.2708302065761;[];[0.18091892082198424, 0.002194840558911035, 0.17216438104070644];False;28;0.23373679830588984;[0.075, 0.075, 0.0671207237489669, 0.05708331333582642, 0.04704590292268594, 0.037008492509545465, 0.02697108209640499, 0.016933671683264512, 0.006896261270124033, 0.0, 0.0031411491430164435, 0.013178559556156922, 0.023215969969297402, 0.03325338038243788, 0.043290790795578356, 0.05332820120871883, 0.06336561162185932, 0.07340302203499979, 0.07518858650969634, 0.08344043244814027, 0.09347784286128075, 0.10351525327442122, 0.1135526636875617, 0.12359007410070218, 0.13362748451384265, 0.14366489492698314, 0.15370230534012363, 0.16373971575326413, 0.17377712616640462, 0.1838145365795451, 0.1938519469926856, 0.2038893574058261, 0.21392676781896658, 0.22396417823210707, 0.23400158864524756, 0.24403899905838805, 0.25407640947152854, 0.26411381988466903, 0.2741512302978095, 0.28418864071095, 0.2942260511240905, 0.3, 0.295736538462769, 0.2856991280496285, 0.275661717636488, 0.2656243072233475, 0.255586896810207, 0.24554948639706653, 0.23551207598392604, 0.22547466557078555, 0.21543725515764506, 0.20539984474450457, 0.19536243433136408, 0.18532502391822359, 0.18091892082198424];[0.005, 0.003924954707798908, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0034352791139713647, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0008894547503801248, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0028762144010523465, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.002194840558911035];[0.075, 0.07518955949049866, 0.07124492345531713, 0.06621985141137289, 0.06119477936742865, 0.056169707323484405, 0.05114463527954016, 0.04611956323559592, 0.04109449119165168, 0.037641986183899065, 0.036069419147707435, 0.03104434710376319, 0.026019275059818943, 0.020994203015874697, 0.01596913097193045, 0.010944058927986205, 0.00591898688404196, 0.0008939148400977145, 0.0, 0.004131157203846531, 0.009156229247790776, 0.014181301291735022, 0.019206373335679268, 0.024231445379623514, 0.02925651742356776, 0.034281589467512, 0.039306661511456245, 0.04433173355540049, 0.04935680559934473, 0.05438187764328897, 0.059406949687233215, 0.06443202173117746, 0.0694570937751217, 0.07448216581906594, 0.07950723786301019, 0.08453230990695443, 0.08955738195089867, 0.09458245399484291, 0.09960752603878716, 0.1046325980827314, 0.10965767012667564, 0.11254830704249924, 0.11468274217061988, 0.11970781421456413, 0.12473288625850837, 0.12975795830245263, 0.13478303034639688, 0.13980810239034114, 0.1448331744342854, 0.14985824647822965, 0.1548833185221739, 0.15990839056611816, 0.16493346261006242, 0.16995853465400668, 0.17216438104070644];1.28771191327718e-09;False
18;380;0.007179770144554136;[0.075, 0.002929306696797502, 0.0763981507089577];3.109071611809144;0.22845473086366797;450.370708338086;[];[0.11948260642020907, 0.0032721338887207784, 0.12740387592362865];False;7;0.2523603297418939;[0.075, 0.075, 0.075, 0.07742084624807842, 0.0839056728411017, 0.08692701711326369, 0.09643318797844895, 0.1054097575535223, 0.10593935884363422, 0.11544552970881948, 0.11948260642020907];[0.005, 0.0, 0.002929306696797502, 0.003492187256573236, 0.005, 0.004297495263674981, 0.002087177783923199, 0.0, 0.00012313969582858347, 0.002333457175580366, 0.0032721338887207784];[0.075, 0.07588163490354231, 0.0763981507089577, 0.0, 0.20465106355618523, 0.3, 0.0, 0.2832866051655513, 0.3, 0.0, 0.12740387592362865];2.986663162433906e-09;False
19;380;0.007512036041019334;[0.075, 0.0026020886658970235, 0.07634045334153565];2.116821712646123;1.128072779057955;433.55285670546846;[0.07613687850590821, 0.005, 0.07472789320665957];[];False;1;;[0.075, 0.075, 0.075, 0.07613687850590821];[0.005, 0.0, 0.0026020886658970235, 0.005];[0.075, 0.07588163490354231, 0.07634045334153565, 0.07472789320665957];2.7993111449314732e-11;False
20;380;0.0017813242546684885;[0.075, 0.001754261936626222, 0.07557231119288524];4.651776135800977;0.6578791643698196;511.9184981959861;[0.06625901987611828, 0.005, 0.07490193125786553];[];False;1;;[0.075, 0.075, 0.07272973437157051, 0.06625901987611828];[0.005, 0.001754261936626222, 0.0, 0.005];[0.075, 0.07557231119288524, 0.0753981956471576, 0.07490193125786553];3.408252187462886e-11;False
21;380;0.00878726367767003;[0.075, 0.0013462346024679837, 0.07611901238632075];2.6674084159731244;-0.27391775996528134;511.9184981959861;[];[0.17122544050071808, 0.004308754827743518, 0.11862728686822445];False;5;0.15546335832333966;[0.075, 0.075, 0.075, 0.07979120164745869, 0.09758602596216291, 0.11261090981133179, 0.11538085027686712, 0.13317567459157134, 0.15097049890627556, 0.16876532322097978, 0.17122544050071808];[0.005, 0.0, 0.0013462346024679837, 0.0, 0.005, 0.0007782994697077394, 0.0, 0.005, 0.0, 0.005, 0.004308754827743518];[0.075, 0.07588163490354231, 0.07611901238632075, 0.06642231694933913, 0.030408180114625614, 0.0, 0.005605956720087899, 0.04162009355480142, 0.07763423038951493, 0.11364836722422844, 0.11862728686822445];4.83567874641401e-10;False
22;380;0.00460507193642707;[0.075, 0.004535110546172322, 0.07508197255375663];2.8915811652256505;-0.3089118541599302;455.86529629651864;[];[0.12317583671399238, 0.0008391537740029283, 0.12295493773060334];False;3;0.23373679830588984;[0.075, 0.075, 0.08921093982790404, 0.09326496305522244, 0.10487862828138421, 0.12054631673486438, 0.12317583671399238];[0.005, 0.004535110546172322, 0.0, 0.0012937528210863497, 0.005, 0.0, 0.0008391537740029283];[0.075, 0.07508197255375663, 0.016664915213106896, 0.0, 0.04774041377049893, 0.11214574275410474, 0.12295493773060334];4.4222294110817244e-10;False
23;380;0.007320098186067065;[0.075, 0.0027911105535505507, 0.07637378300027341];3.193391209795707;-0.8859341308787254;413.8942085452024;[0.07319592283195665, 0.005, 0.021363642706431707];[];False;1;;[0.075, 0.075, 0.075, 0.07319592283195665];[0.005, 0.0, 0.0027911105535505507, 0.005];[0.075, 0.07588163490354231, 0.07637378300027341, 0.021363642706431707];1.3772879983825748e-10;False
24;380;0.001083498911061951;[0.075, 0.0010670381279940955, 0.07569348729213231];0.04388387662441812;-0.6047048328563032;436.7508539799367;[0.08377924481116121, 0.005, 0.2812833704352157];[];False;2;;[0.075, 0.075, 0.07654404649367196, 0.08310310396526305, 0.08377924481116121];[0.005, 0.0010670381279940955, 0.0, 0.004532742009114139, 0.005];[0.075, 0.07569348729213231, 0.118435094204629, 0.3, 0.2812833704352157];5.242750800761317e-10;False
25;380;0.0009615881425158785;[0.075, 0.0009469794579542463, 0.07571465687492832];0.9417396257942017;-0.06181815174167911;436.7508539799367;[];[0.13140253073650943, 0.0025441690016422044, 0.1168356870650064];False;1;0.2523603297418939;[0.075, 0.075, 0.09029927432254813, 0.13140253073650943];[0.005, 0.0009469794579542463, 0.0, 0.0025441690016422044];[0.075, 0.07571465687492832, 0.0868688003697087, 0.1168356870650064];1.5826438382835628e-10;False
26;380;0.021921161995421965;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
27;380;0.003444569279143959;[0.075, 0.003392238531888645, 0.07528349172537148];0.522540328003821;0.18195992299645253;469.2708302065761;[];[0.1127616762337603, 0.0003402010123527892, 0.14194939504073492];False;1;0.23373679830588984;[0.075, 0.075, 0.08373806791424705, 0.11091270820622924, 0.1127616762337603];[0.005, 0.003392238531888645, 0.005, 0.0, 0.0003402010123527892];[0.075, 0.07528349172537148, 0.090710010059149, 0.13868515637205048, 0.14194939504073492];1.7313521436202317e-10;False
28;380;0.006185806571591524;[0.075, 0.003908169729662798, 0.07657075067206998];1.7726909519395386;-0.2386180687408;477.8436481302492;[];[0.17685832438445268, 0.0032703301579864235, 0.12315717504011266];True;28;0.20641329805171382;[0.075, 0.075, 0.075, 0.09106630812599538, 0.11162108086789163, 0.1321758536097879, 0.15273062635168416, 0.17328539909358043, 0.1938401718354767, 0.21439494457737296, 0.23494971731926922, 0.2555044900611655, 0.27605926280306176, 0.296614035544958, 0.3, 0.2828311917131457, 0.2622764189712494, 0.24172164622935316, 0.2211668734874569, 0.20061210074556063, 0.18005732800366436, 0.16150591380007298, 0.1595025552617681, 0.13894778251987183, 0.11839300977797558, 0.09783823703607933, 0.07728346429418308, 0.056728691552286825, 0.03617391881039057, 0.015619146068494318, 0.0, 0.004935626673401934, 0.02549039941529819, 0.04604517215719445, 0.0665999448990907, 0.08715471764098695, 0.1077094903828832, 0.12826426312477945, 0.14881903586667572, 0.16937380860857199, 0.18992858135046825, 0.21048335409236452, 0.23103812683426078, 0.25159289957615705, 0.2721476723180533, 0.2927024450599496, 0.3, 0.28674278219815413, 0.26618800945625787, 0.2456332367143616, 0.22507846397246534, 0.20452369123056907, 0.1839689184886728, 0.17685832438445268];[0.005, 0.0, 0.003908169729662798, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0008236443422554717, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004512678013164921, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.00379939643814651, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.003224851465962454, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0032703301579864235];[0.075, 0.07588163490354231, 0.07657075067206998, 0.07318635097908677, 0.06885644730666461, 0.06452654363424246, 0.0601966399618203, 0.055866736289398145, 0.05153683261697599, 0.04720692894455383, 0.04287702527213168, 0.03854712159970952, 0.034217217927287366, 0.029887314254865214, 0.029174054122404876, 0.02555741058244306, 0.02122750691002091, 0.016897603237598757, 0.012567699565176605, 0.008237795892754453, 0.0039078922203323, 0.0, 0.0004220114520898535, 0.004751915124512006, 0.00908181879693416, 0.013411722469356312, 0.017741626141778464, 0.022071529814200616, 0.02640143348662277, 0.03073133715904492, 0.03402154127714856, 0.03506124083146707, 0.039391144503889225, 0.04372104817631138, 0.048050951848733536, 0.05238085552115569, 0.05671075919357785, 0.061040662866, 0.06537056653842216, 0.06970047021084431, 0.07403037388326647, 0.07836027755568863, 0.08269018122811078, 0.08702008490053294, 0.0913499885729551, 0.09567989224537725, 0.09721713667670204, 0.10000979591779939, 0.10433969959022155, 0.1086696032626437, 0.11299950693506586, 0.11732941060748801, 0.12165931427991017, 0.12315717504011266];2.1242020198569255e-09;False
29;380;0.010590337269017952;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
30;380;0.00308827830990953;[0.075, 0.003041360423058345, 0.07534536100289822];0.2997955842604227;-0.6165347257277658;492.4594622177664;[0.08634678756085848, 0.005, 0.1203364634136063];[];False;1;;[0.075, 0.075, 0.07929152143429491, 0.08634678756085848];[0.005, 0.003041360423058345, 0.0, 0.005];[0.075, 0.07534536100289822, 0.09236165564246256, 0.1203364634136063];1.1013666753936869e-10;False
31;380;0.003126007545195788;[0.075, 0.0030785164664834737, 0.075338809389946];2.6325059694487223;-1.1423138615307904;459.3721671579427;[0.07869014980350811, 0.005, 0.05942685455409148];[];False;1;;[0.075, 0.075, 0.07640622191970792, 0.07869014980350811];[0.005, 0.0030785164664834737, 0.0, 0.005];[0.075, 0.075338809389946, 0.0692751694655426, 0.05942685455409148];4.9189977972357124e-11;False
32;380;0.0008202579493196382;[0.075, 0.0008077963879598755, 0.07573919860542615];0.021927408570408796;0.3463600479004638;546.751874553499;[];[0.11346059447899308, 0.004688570685798591, 0.14017462943843262];False;7;0.08312113256150554;[0.075, 0.075, 0.07962617454985667, 0.0858147387408637, 0.08661568077085945, 0.09200330293187074, 0.09819186712287778, 0.10046958893684034, 0.10438043131388483, 0.11056899550489187, 0.11346059447899308];[0.005, 0.0008077963879598755, 0.002477424371064499, 0.004710932821121731, 0.005, 0.003055558728821038, 0.0008220502787638067, 0.0, 0.0014114581712934245, 0.003644966621350656, 0.004688570685798591];[0.075, 0.07573919860542615, 0.3, 0.0, 0.038826875117154235, 0.3, 0.0, 0.11041600654021377, 0.3, 0.0, 0.14017462943843262];3.9477962477702755e-09;False
33;380;0.0042360998784788445;[0.075, 0.00417174400286004, 0.07514604387922937];4.175201518997737;0.8261295768201972;444.1743259711958;[0.0665465522426481, 0.005, 0.06771682216008341];[];False;1;;[0.075, 0.075, 0.07115497118386356, 0.0665465522426481];[0.005, 0.00417174400286004, 0.0, 0.005];[0.075, 0.07514604387922937, 0.07176688162359945, 0.06771682216008341];4.136875695186868e-11;False
34;380;5.5938826113254876e-05;[0.075, 5.508898965073637e-05, 0.07587192122832692];2.720229012735764;1.3711071883884725;419.1114406296339;[0.0760007828394317, 0.005, 0.06461564205791655];[];False;0;;[0.075, 0.075, 0.0760007828394317];[0.005, 5.508898965073637e-05, 0.005];[0.075, 0.07587192122832692, 0.06461564205791655];3.6760342812408945e-11;False
35;380;0.009745923372695373;[0.075, 0.00040213910230670643, 0.07595254287727687];3.4540572914278536;-0.30670810498776946;485.2082870573262;[];[0.1692685550085629, 0.0022376089278282442, 0.11720075835835578];False;12;0.20641329805171382;[0.075, 0.075, 0.075, 0.06048204266388102, 0.051608786890308095, 0.044694312609452336, 0.02890658255502365, 0.013118852500594962, 0.0, 0.0026688775538337255, 0.018456607608262413, 0.034244337662691096, 0.04078264158689423, 0.05003206771711978, 0.06581979777154846, 0.08160752782597715, 0.09739525788040583, 0.11318298793483451, 0.1289707179892632, 0.13317407006409654, 0.1447584480436919, 0.16054617809812058, 0.1692685550085629];[0.005, 0.0, 0.00040213910230670643, 0.005, 0.0021898253444345385, 0.0, 0.005, 0.0, 0.004154762101761087, 0.005, 0.0, 0.005, 0.0029293084244339973, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.003668791504433458, 0.0, 0.005, 0.0022376089278282442];[0.075, 0.07588163490354231, 0.07595254287727687, 0.02881194474364819, 0.0, 0.022451674559492006, 0.0737152938626322, 0.12497891316577239, 0.1675765417017314, 0.17624253246891258, 0.22750615177205277, 0.27876977107519296, 0.3, 0.2699666096216668, 0.2187029903185266, 0.16743937101538642, 0.11617575171224623, 0.06491213240910604, 0.013648513105965841, 0.0, 0.03761510619717435, 0.08887872550031455, 0.11720075835835578];1.7811209050460878e-09;False
36;380;0.006606548335119339;[0.075, 0.0034938199789245773, 0.076497689631565];3.8853669886321573;-1.0628426606174721;412.0367646617399;[0.07416154695306024, 0.005, 0.07462403443522986];[];False;1;;[0.075, 0.075, 0.075, 0.07416154695306024];[0.005, 0.0, 0.0034938199789245773, 0.005];[0.075, 0.07588163490354231, 0.076497689631565, 0.07462403443522986];2.681237989509429e-11;False
37;380;0.008564551687198866;[0.075, 0.0015655630973727668, 0.07615768591761064];4.084293997438718;-0.5781984934213802;421.69799427278133;[0.06973727498633157, 0.005, 0.07159406670609089];[];False;1;;[0.075, 0.075, 0.075, 0.06973727498633157];[0.005, 0.0, 0.0015655630973727668, 0.005];[0.075, 0.07588163490354231, 0.07615768591761064, 0.07159406670609089];3.783366029164572e-11;False
38;380;0.0018147525596641017;[0.075, 0.0017871823905559582, 0.07556650642864025];3.6004583778399315;-0.1513359488680752;406.22279721203313;[];[0.1644901403180488, 0.0016901019908676768, 0.18520020321277325];False;6;0.27797510856022406;[0.075, 0.075, 0.053932614208164295, 0.03809405212133222, 0.021146150186819986, 0.0, 0.011640313834524322, 0.044426777855868634, 0.07721324187721294, 0.10842303444076465, 0.10999970589855725, 0.14278616991990156, 0.1644901403180488];[0.005, 0.0017871823905559582, 0.005, 0.0025845882501203824, 0.0, 0.0032248293339979628, 0.005, 0.0, 0.005, 0.00024044548640045002, 0.0, 0.005, 0.0016901019908676768];[0.075, 0.07556650642864025, 0.03243013315061935, 0.0, 0.034701553925581316, 0.07799920067040209, 0.10183324100178198, 0.16896492807798263, 0.2360966151541833, 0.3, 0.29677169776961604, 0.2296400106934154, 0.18520020321277325];1.165409343323663e-09;False
39;380;0.0007068070973167808;[0.075, 0.0006960691093216209, 0.07575889913913121];4.945361729462121;0.25189565063197694;492.4594622177664;[];[0.12210216625097975, 3.056769533769035e-05, 0.12405158917416512];False;7;0.18846145777887674;[0.075, 0.075, 0.07229537107228287, 0.05286749464810846, 0.03343961822393404, 0.014011741799759631, 0.0, 0.005416134624414779, 0.02484401104858919, 0.0442718874727636, 0.06369976389693802, 0.08312764032111243, 0.10255551674528685, 0.12198339316946126, 0.12210216625097975];[0.005, 0.0006960691093216209, 0.0, 0.005, 0.0, 0.005, 0.0013939080386766818, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 3.056769533769035e-05];[0.075, 0.07575889913913121, 0.07642156971729072, 0.08118166156223225, 0.08594175340717378, 0.0907018452521153, 0.09413491103955617, 0.09546193709705683, 0.10022202894199836, 0.10498212078693989, 0.10974221263188141, 0.11450230447682294, 0.11926239632176447, 0.124022488166706, 0.12405158917416512];4.5232395449191127e-10;False
40;380;0.024007242184229578;[];0;0;380;[0.075, 0.005, 0.07676326980708463];[];False;1;;[0.075, 0.075, 0.075];[0.005, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07676326980708463];2.1437332850240098e-11;False
